Date,Close
2607,140.326660
2608,146.029999
2609,143.316666
2610,140.419998
2611,136.786667
2612,139.043335
2613,137.253326
2614,136.166672
2615,136.029999
2616,147.203339
2617,162.213333
2618,166.423340
2619,163.203339
2620,173.949997
2621,185.126663
2622,191.333328
2623,195.253326
2624,189.199997
2625,194.919998
2626,189.606674
2627,197.793335
2628,199.679993
2629,213.919998
2630,216.626663
2631,201.493332
2632,209.023331
2633,203.330002
2634,213.276672
2635,211.083328
2636,207.589996
2637,218.633331
2638,231.666672
2639,216.619995
2640,213.446671
2641,215.326660
2642,220.589996
2643,221.229996
2644,221.996674
2645,231.593338
2646,235.223328
2647,243.256668
2648,245.036667
2649,251.993332
2650,272.013336
2651,293.339996
2652,270.396667
2653,283.146667
2654,284.803345
2655,281.666656
2656,275.386658
2657,281.516663
2658,283.483337
2659,281.663330
2660,282.213318
2661,293.600006
2662,294.363342
2663,288.053345
2664,278.476654
2665,264.510010
2666,279.936676
2667,290.929993
2668,284.896667
2669,283.329987
2670,284.076660
